1505.7864, -62.717, 1505.7864, -62.969, 1505.7864, -63.118, 1505.7864, -62.364, 1505.7864, -61.484, 1505.7864, -60.679,  , 
1505.8077, -63.261, 1505.8077, -62.810, 1505.8077, -62.920, 1505.8077, -62.259, 1505.8077, -61.627, 1505.8077, -60.616,  , 
1505.8290, -63.213, 1505.8290, -62.996, 1505.8290, -63.136, 1505.8290, -62.116, 1505.8290, -61.187, 1505.8290, -60.748,  , 
1505.8502, -62.945, 1505.8502, -63.175, 1505.8502, -63.098, 1505.8502, -62.245, 1505.8502, -61.207, 1505.8502, -60.685,  , 
1505.8715, -62.917, 1505.8715, -63.171, 1505.8715, -62.828, 1505.8715, -62.447, 1505.8715, -61.181, 1505.8715, -60.546,  , 
1505.8927, -63.462, 1505.8927, -63.018, 1505.8927, -63.280, 1505.8927, -62.197, 1505.8927, -61.590, 1505.8927, -60.770,  , 
1505.9140, -63.099, 1505.9140, -63.033, 1505.9140, -63.037, 1505.9140, -62.104, 1505.9140, -61.024, 1505.9140, -60.547,  , 
1505.9352, -63.532, 1505.9352, -62.942, 1505.9352, -63.111, 1505.9352, -62.251, 1505.9352, -61.106, 1505.9352, -60.679,  , 
1505.9565, -63.525, 1505.9565, -62.783, 1505.9565, -62.380, 1505.9565, -61.898, 1505.9565, -61.122, 1505.9565, -60.524,  , 
1505.9777, -63.857, 1505.9777, -62.992, 1505.9777, -63.114, 1505.9777, -62.059, 1505.9777, -61.396, 1505.9777, -60.795,  , 
1505.9990, -63.694, 1505.9990, -62.957, 1505.9990, -62.641, 1505.9990, -62.083, 1505.9990, -60.882, 1505.9990, -60.866,  , 
1506.0203, -64.107, 1506.0203, -63.198, 1506.0203, -62.670, 1506.0203, -61.739, 1506.0203, -60.915, 1506.0203, -60.847,  , 
1506.0415, -64.235, 1506.0415, -63.219, 1506.0415, -62.375, 1506.0415, -61.616, 1506.0415, -61.064, 1506.0415, -60.628,  , 
1506.0628, -64.404, 1506.0628, -62.648, 1506.0628, -62.269, 1506.0628, -61.614, 1506.0628, -61.002, 1506.0628, -60.729,  , 
1506.0840, -64.259, 1506.0840, -62.740, 1506.0840, -62.962, 1506.0840, -62.023, 1506.0840, -61.010, 1506.0840, -60.642,  , 
1506.1053, -64.194, 1506.1053, -62.755, 1506.1053, -62.333, 1506.1053, -61.723, 1506.1053, -60.895, 1506.1053, -60.504,  , 
1506.1265, -64.050, 1506.1265, -63.282, 1506.1265, -62.034, 1506.1265, -61.664, 1506.1265, -60.664, 1506.1265, -60.750,  , 
1506.1478, -64.234, 1506.1478, -62.699, 1506.1478, -62.530, 1506.1478, -62.070, 1506.1478, -60.670, 1506.1478, -60.584,  , 
1506.1690, -64.140, 1506.1690, -62.700, 1506.1690, -62.007, 1506.1690, -61.664, 1506.1690, -60.676, 1506.1690, -60.638,  , 
1506.1903, -64.244, 1506.1903, -62.846, 1506.1903, -62.357, 1506.1903, -61.556, 1506.1903, -60.522, 1506.1903, -60.751,  , 
1506.2116, -64.619, 1506.2116, -62.698, 1506.2116, -62.373, 1506.2116, -61.804, 1506.2116, -60.824, 1506.2116, -60.255,  , 
1506.2328, -64.070, 1506.2328, -62.560, 1506.2328, -61.974, 1506.2328, -61.720, 1506.2328, -60.547, 1506.2328, -60.691,  , 
