1528.1895, -12.588
1528.2108, -12.636
1528.2321, -12.698
1528.2533, -12.763
1528.2746, -12.839
1528.2958, -12.910
1528.3171, -12.974
1528.3383, -13.026
1528.3596, -13.072
1528.3808, -13.112
1528.4021, -13.143
1528.4234, -13.160
1528.4446, -13.165
1528.4659, -13.143
1528.4871, -13.102
1528.5084, -13.045
1528.5296, -12.984
1528.5509, -12.915
1528.5721, -12.839
1528.5934, -12.760
1528.6147, -12.679
1528.6359, -12.605
1528.6572, -12.534
1528.6784, -12.474
1528.6997, -12.422
1528.7209, -12.381
1528.7422, -12.333
1528.7634, -12.281
1528.7847, -12.226
1528.8060, -12.172
1528.8272, -12.126
1528.8485, -12.084
1528.8697, -12.057
1528.8910, -12.037
1528.9122, -12.014
1528.9335, -11.983
1528.9547, -11.939
1528.9760, -11.891
1528.9972, -11.848
1529.0185, -11.816
1529.0398, -11.793
1529.0610, -11.778
1529.0823, -11.761
1529.1035, -11.743
1529.1248, -11.716
1529.1460, -11.686
1529.1673, -11.658
1529.1885, -11.636
1529.2098, -11.621
1529.2311, -11.617
1529.2523, -11.611
1529.2736, -11.614
1529.2948, -11.611
1529.3161, -11.609
1529.3373, -11.607
1529.3586, -11.606
1529.3798, -11.614
1529.4011, -11.629
1529.4224, -11.655
1529.4436, -11.688
1529.4649, -11.720
1529.4861, -11.759
1529.5074, -11.802
1529.5286, -11.847
1529.5499, -11.901
1529.5711, -11.964
1529.5924, -12.033
1529.6137, -12.118
1529.6349, -12.203
1529.6562, -12.286
1529.6774, -12.367
1529.6987, -12.442
1529.7199, -12.523
1529.7412, -12.593
1529.7624, -12.656
1529.7837, -12.709
1529.8050, -12.749
1529.8262, -12.773
1529.8475, -12.774
1529.8687, -12.757
1529.8900, -12.721
1529.9112, -12.672
1529.9325, -12.616
1529.9537, -12.553
1529.9750, -12.493
1529.9962, -12.440
1530.0175, -12.385
1530.0388, -12.329
1530.0600, -12.278
1530.0813, -12.228
1530.1025, -12.182
1530.1238, -12.131
1530.1450, -12.082
1530.1663, -12.039
1530.1875, -12.004
1530.2088, -11.979
1530.2301, -11.955
1530.2513, -11.933
1530.2726, -11.902
1530.2938, -11.866
1530.3151, -11.825
1530.3363, -11.783
1530.3576, -11.755
1530.3788, -11.739
1530.4001, -11.728
1530.4214, -11.723
1530.4426, -11.712
1530.4639, -11.695
1530.4851, -11.676
1530.5064, -11.660
1530.5276, -11.647
1530.5489, -11.644
1530.5701, -11.651
1530.5914, -11.658
1530.6127, -11.666
1530.6339, -11.669
1530.6552, -11.677
1530.6764, -11.688
1530.6977, -11.703
1530.7189, -11.726
1530.7402, -11.760
1530.7614, -11.791
1530.7827, -11.828
1530.8040, -11.865
1530.8252, -11.907
1530.8465, -11.952
1530.8677, -12.006
1530.8890, -12.065
1530.9102, -12.135
1530.9315, -12.209
1530.9527, -12.287
1530.9740, -12.366
1530.9952, -12.439
1531.0165, -12.522
1531.0378, -12.609
1531.0590, -12.703
1531.0803, -12.795
1531.1015, -12.891
1531.1228, -12.986
1531.1440, -13.073
1531.1653, -13.148
1531.1865, -13.206
1531.2078, -13.249
1531.2291, -13.275
1531.2503, -13.284
1531.2716, -13.275
1531.2928, -13.260
1531.3141, -13.238
1531.3353, -13.208
1531.3566, -13.167
1531.3778, -13.127
1531.3991, -13.077
1531.4204, -13.028
1531.4416, -12.974
1531.4629, -12.926
1531.4841, -12.890
1531.5054, -12.859
1531.5266, -12.835
1531.5479, -12.813
1531.5691, -12.793
1531.5904, -12.776
1531.6117, -12.754
1531.6329, -12.732
1531.6542, -12.711
1531.6754, -12.691
1531.6967, -12.678
1531.7179, -12.675
1531.7392, -12.679
1531.7604, -12.690
1531.7817, -12.697
1531.8030, -12.706
1531.8242, -12.706
1531.8455, -12.708
1531.8667, -12.716
1531.8880, -12.724
1531.9092, -12.746
